fighter_id_x,knockdowns_x,total_strikes_att_x,total_strikes_succ_x,sig_strikes_att_x,sig_strikes_succ_x,takedown_att_x,takedown_succ_x,submission_att_x,reversals_x,ctrl_time_x,fighter_f_name_y,fighter_l_name_y,fighter_nickname_y,fighter_height_cm_y,fighter_weight_lbs_y,fighter_reach_cm_y,fighter_stance_y,fighter_dob_y,fighter_w_y,fighter_l_y,fighter_d_y,fighter_nc_dq_y,fight_stat_id_y,fighter_id_y,knockdowns_y,total_strikes_att_y,total_strikes_succ_y,sig_strikes_att_y,sig_strikes_succ_y,takedown_att_y,takedown_succ_y,submission_att_y,reversals_y,ctrl_time_y,winner
701.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0:36,James,Irvin,The Sandman,187.96,205.0,190.5,Orthodox,1978-09-12,17,10,0,2.0,1449,2443.0,0.0,5.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0:17,701.0
3725.0,0.0,25.0,22.0,5.0,2.0,3.0,2.0,2.0,0.0,4:03,James,Irvin,The Sandman,187.96,205.0,190.5,Orthodox,1978-09-12,17,10,0,2.0,1031,2443.0,0.0,9.0,8.0,6.0,5.0,0.0,0.0,0.0,0.0,0:00,3725.0
2141.0,1.0,39.0,30.0,15.0,10.0,1.0,1.0,0.0,0.0,1:23,James,Irvin,The Sandman,187.96,205.0,190.5,Orthodox,1978-09-12,17,10,0,2.0,867,2443.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0:06,2141.0
703.0,0.0,33.0,28.0,11.0,9.0,0.0,0.0,2.0,1.0,0:26,Travis,Lutter,The Serial Killer,180.34,185.0,190.5,Orthodox,1973-05-12,10,6,0,,1367,1951.0,0.0,22.0,14.0,16.0,8.0,5.0,3.0,0.0,0.0,4:55,703.0
2943.0,1.0,75.0,56.0,43.0,28.0,0.0,0.0,0.0,0.0,2:06,Travis,Lutter,The Serial Killer,180.34,185.0,190.5,Orthodox,1973-05-12,10,6,0,,1789,1951.0,0.0,18.0,9.0,9.0,1.0,9.0,1.0,1.0,0.0,3:22,2943.0
2010.0,0.0,77.0,59.0,25.0,11.0,4.0,2.0,1.0,0.0,5:28,Travis,Lutter,The Serial Killer,180.34,185.0,190.5,Orthodox,1973-05-12,10,6,0,,905,1951.0,0.0,31.0,26.0,4.0,0.0,1.0,1.0,0.0,1.0,1:53,2010.0
1170.0,0.0,160.0,140.0,70.0,54.0,6.0,5.0,0.0,0.0,10:51,Travis,Lutter,The Serial Killer,180.34,185.0,190.5,Orthodox,1973-05-12,10,6,0,,947,1951.0,0.0,26.0,16.0,19.0,9.0,7.0,0.0,0.0,0.0,1:41,1170.0
351.0,0.0,69.0,48.0,64.0,43.0,6.0,5.0,0.0,0.0,2:12,Roger,Bowling,Relentless,175.26,155.0,172.72,Orthodox,1982-12-05,12,6,0,1.0,4969,3701.0,0.0,41.0,16.0,33.0,9.0,1.0,0.0,0.0,0.0,0:42,351.0
1464.0,1.0,48.0,28.0,46.0,26.0,1.0,0.0,0.0,0.0,0:02,Roger,Bowling,Relentless,175.26,155.0,172.72,Orthodox,1982-12-05,12,6,0,1.0,4463,3701.0,0.0,82.0,32.0,76.0,27.0,1.0,1.0,0.0,0.0,0:54,1464.0
1692.0,0.0,44.0,6.0,43.0,5.0,1.0,1.0,1.0,0.0,0:44,Bart,Palaszewski,Bartimus,175.26,145.0,177.8,Orthodox,1983-05-30,36,17,0,,4441,1337.0,0.0,62.0,18.0,62.0,18.0,0.0,0.0,0.0,0.0,0:00,1692.0
2547.0,0.0,221.0,175.0,111.0,67.0,5.0,2.0,2.0,1.0,8:21,Bart,Palaszewski,Bartimus,175.26,145.0,177.8,Orthodox,1983-05-30,36,17,0,,3703,1337.0,0.0,84.0,31.0,78.0,26.0,0.0,0.0,1.0,0.0,0:15,2547.0
2722.0,0.0,21.0,6.0,21.0,6.0,0.0,0.0,0.0,0.0,0:00,Bart,Palaszewski,Bartimus,175.26,145.0,177.8,Orthodox,1983-05-30,36,17,0,,3451,1337.0,1.0,66.0,17.0,66.0,17.0,0.0,0.0,0.0,0.0,0:00,1337.0
1692.0,0.0,422.0,143.0,422.0,143.0,1.0,0.0,0.0,0.0,0:00,Nam,Phan,,167.64,135.0,177.8,Orthodox,1983-03-13,21,17,0,,4013,1220.0,0.0,366.0,129.0,366.0,129.0,0.0,0.0,0.0,0.0,0:00,1220.0
1651.0,0.0,405.0,155.0,402.0,152.0,8.0,3.0,0.0,0.0,2:03,Nam,Phan,,167.64,135.0,177.8,Orthodox,1983-03-13,21,17,0,,4955,1220.0,0.0,291.0,104.0,287.0,100.0,0.0,0.0,0.0,0.0,0:00,1651.0
649.0,0.0,389.0,222.0,273.0,128.0,4.0,2.0,0.0,0.0,7:03,Nam,Phan,,167.64,135.0,177.8,Orthodox,1983-03-13,21,17,0,,4173,1220.0,0.0,120.0,24.0,120.0,24.0,0.0,0.0,0.0,0.0,0:00,649.0
3660.0,0.0,213.0,138.0,123.0,60.0,18.0,5.0,0.0,0.0,8:37,Nam,Phan,,167.64,135.0,177.8,Orthodox,1983-03-13,21,17,0,,3289,1220.0,0.0,133.0,51.0,120.0,38.0,0.0,0.0,0.0,0.0,0:00,3660.0
2876.0,1.0,382.0,107.0,374.0,100.0,2.0,0.0,0.0,0.0,0:26,Nam,Phan,,167.64,135.0,177.8,Orthodox,1983-03-13,21,17,0,,3435,1220.0,0.0,360.0,195.0,339.0,174.0,1.0,1.0,0.0,0.0,1:33,1220.0
1692.0,1.0,81.0,36.0,76.0,32.0,0.0,0.0,2.0,0.0,0:49,TJ,O'Brien,The Spider,187.96,155.0,,Orthodox,1987-01-01,20,8,0,,3313,1430.0,0.0,61.0,28.0,61.0,28.0,0.0,0.0,0.0,0.0,0:07,1692.0
2257.0,1.0,171.0,106.0,104.0,44.0,1.0,1.0,0.0,1.0,2:54,TJ,O'Brien,The Spider,187.96,155.0,,Orthodox,1987-01-01,20,8,0,,2939,1430.0,0.0,77.0,38.0,69.0,32.0,1.0,1.0,0.0,0.0,0:27,2257.0
1692.0,0.0,37.0,18.0,34.0,15.0,0.0,0.0,1.0,0.0,0:06,Dan,Lauzon,The Upgrade,177.8,155.0,,Orthodox,1988-03-30,17,6,0,,2507,2101.0,1.0,27.0,13.0,24.0,10.0,1.0,1.0,0.0,0.0,0:46,1692.0
3065.0,1.0,187.0,67.0,184.0,64.0,3.0,0.0,0.0,0.0,1:34,Dan,Lauzon,The Upgrade,177.8,155.0,,Orthodox,1988-03-30,17,6,0,,2695,2101.0,0.0,73.0,17.0,73.0,17.0,1.0,0.0,0.0,0.0,0:45,3065.0
2981.0,1.0,32.0,28.0,17.0,13.0,0.0,0.0,0.0,0.0,0:11,Dan,Lauzon,The Upgrade,177.8,155.0,,Orthodox,1988-03-30,17,6,0,,1255,2101.0,0.0,33.0,13.0,25.0,8.0,5.0,2.0,0.0,0.0,3:39,2981.0
1692.0,0.0,18.0,5.0,16.0,3.0,0.0,0.0,1.0,0.0,0:00,Junie,Browning,,175.26,155.0,,Orthodox,1984-05-12,5,6,0,,2187,3649.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1:06,1692.0
1692.0,0.0,159.0,59.0,141.0,41.0,2.0,1.0,2.0,1.0,2:06,Jorge,Gurgel,,170.18,155.0,175.26,Orthodox,1977-01-25,14,10,0,,1861,2693.0,0.0,151.0,76.0,127.0,54.0,3.0,3.0,0.0,1.0,4:01,1692.0
1038.0,0.0,261.0,133.0,222.0,98.0,1.0,1.0,0.0,0.0,2:27,Jorge,Gurgel,,170.18,155.0,175.26,Orthodox,1977-01-25,14,10,0,,2003,2693.0,0.0,220.0,91.0,199.0,70.0,4.0,1.0,0.0,0.0,0:12,1038.0
2520.0,0.0,158.0,43.0,158.0,43.0,0.0,0.0,0.0,0.0,0:12,Jorge,Gurgel,,170.18,155.0,175.26,Orthodox,1977-01-25,14,10,0,,1151,2693.0,0.0,211.0,36.0,211.0,36.0,5.0,0.0,0.0,0.0,0:00,2520.0
997.0,0.0,248.0,186.0,78.0,44.0,4.0,2.0,1.0,1.0,8:05,Jorge,Gurgel,,170.18,155.0,175.26,Orthodox,1977-01-25,14,10,0,,1611,2693.0,0.0,46.0,33.0,12.0,3.0,0.0,0.0,0.0,1.0,6:10,997.0
1692.0,1.0,34.0,14.0,32.0,12.0,0.0,0.0,0.0,0.0,0:15,Andy,Wang,,167.64,155.0,,Orthodox,1977-05-28,7,8,1,1.0,1499,197.0,0.0,11.0,4.0,11.0,4.0,1.0,0.0,0.0,0.0,0:00,1692.0
2254.0,0.0,145.0,101.0,92.0,54.0,4.0,2.0,0.0,1.0,6:11,Roger,Gracie,,193.04,185.0,200.66,Orthodox,1981-09-26,8,2,0,,4617,2746.0,0.0,31.0,14.0,29.0,12.0,4.0,2.0,0.0,0.0,3:26,2254.0
2017.0,0.0,162.0,119.0,72.0,41.0,3.0,3.0,0.0,0.0,9:51,Ericka,Almeida,,167.64,115.0,,Orthodox,1989-03-05,7,3,0,,6355,4020.0,0.0,58.0,32.0,37.0,13.0,2.0,0.0,0.0,0.0,0:33,2017.0
3311.0,0.0,216.0,166.0,105.0,59.0,5.0,2.0,0.0,0.0,11:08,Ericka,Almeida,,167.64,115.0,,Orthodox,1989-03-05,7,3,0,,6725,4020.0,0.0,91.0,57.0,44.0,19.0,1.0,1.0,0.0,0.0,3:00,3311.0
1454.0,0.0,98.0,44.0,82.0,31.0,0.0,0.0,0.0,1.0,2:05,Jonavin,Webb,The Spyder,177.8,170.0,,Orthodox,1989-04-28,9,2,0,1.0,6295,170.0,1.0,80.0,33.0,67.0,23.0,8.0,2.0,2.0,0.0,3:00,1454.0
1454.0,0.0,57.0,43.0,38.0,25.0,4.0,3.0,2.0,0.0,4:02,Rob,Kimmons,The Rosedale Reaper,177.8,185.0,185.42,Orthodox,1981-01-30,25,9,0,,2921,2217.0,0.0,49.0,35.0,30.0,16.0,1.0,0.0,0.0,1.0,1:20,1454.0
1694.0,0.0,11.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,1:02,Rob,Kimmons,The Rosedale Reaper,177.8,185.0,185.42,Orthodox,1981-01-30,25,9,0,,1935,2217.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0:08,1694.0
1026.0,1.0,224.0,135.0,136.0,66.0,0.0,0.0,0.0,0.0,7:19,Rob,Kimmons,The Rosedale Reaper,177.8,185.0,185.42,Orthodox,1981-01-30,25,9,0,,2401,2217.0,0.0,120.0,88.0,54.0,23.0,3.0,1.0,0.0,0.0,2:59,1026.0
201.0,1.0,171.0,82.0,130.0,46.0,3.0,1.0,0.0,0.0,1:52,Viscardi,Andrade,,180.34,170.0,190.5,Orthodox,1984-03-08,19,6,0,,7103,3975.0,0.0,139.0,78.0,88.0,38.0,8.0,5.0,1.0,0.0,6:57,3975.0
201.0,0.0,212.0,153.0,122.0,71.0,9.0,5.0,0.0,0.0,10:23,Chris,Indich,,177.8,170.0,,,1987-04-22,6,4,0,,5237,2453.0,0.0,65.0,27.0,49.0,12.0,1.0,0.0,2.0,0.0,1:18,201.0
13.0,0.0,128.0,33.0,124.0,29.0,6.0,1.0,0.0,0.0,1:55,Jenel,Lausa,,165.1,125.0,172.72,Orthodox,1988-08-01,7,5,0,,7749,2103.0,2.0,126.0,70.0,109.0,56.0,1.0,1.0,1.0,0.0,0:51,2103.0
13.0,0.0,152.0,107.0,67.0,27.0,0.0,0.0,0.0,2.0,3:57,Royston,Wee,,170.18,135.0,170.18,Orthodox,1986-11-15,4,1,0,,5611,168.0,0.0,106.0,88.0,29.0,18.0,4.0,3.0,0.0,0.0,7:49,168.0
1469.0,0.0,130.0,77.0,92.0,46.0,2.0,2.0,0.0,0.0,3:11,Royston,Wee,,170.18,135.0,170.18,Orthodox,1986-11-15,4,1,0,,6311,168.0,0.0,43.0,29.0,32.0,18.0,0.0,0.0,0.0,0.0,0:00,1469.0
3891.0,0.0,188.0,156.0,100.0,70.0,3.0,3.0,0.0,0.0,12:14,Anthony,Perosh,The Hippo,190.5,205.0,190.5,Orthodox,1972-10-05,15,10,0,,4963,1244.0,0.0,39.0,11.0,37.0,9.0,2.0,0.0,0.0,0.0,0:00,3891.0
3231.0,0.0,49.0,27.0,37.0,17.0,0.0,0.0,0.0,0.0,0:15,Anthony,Perosh,The Hippo,190.5,205.0,190.5,Orthodox,1972-10-05,15,10,0,,3477,1244.0,0.0,43.0,20.0,38.0,17.0,6.0,2.0,3.0,0.0,4:05,1244.0
1922.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0:00,Anthony,Perosh,The Hippo,190.5,205.0,190.5,Orthodox,1972-10-05,15,10,0,,4659,1244.0,1.0,13.0,8.0,13.0,8.0,0.0,0.0,0.0,0.0,0:06,1244.0
2990.0,0.0,102.0,65.0,63.0,29.0,0.0,0.0,1.0,0.0,3:31,Anthony,Perosh,The Hippo,190.5,205.0,190.5,Orthodox,1972-10-05,15,10,0,,2571,1244.0,0.0,26.0,10.0,25.0,9.0,11.0,0.0,0.0,0.0,0:39,2990.0
3758.0,0.0,13.0,8.0,13.0,8.0,0.0,0.0,0.0,0.0,0:09,Anthony,Perosh,The Hippo,190.5,205.0,190.5,Orthodox,1972-10-05,15,10,0,,3069,1244.0,0.0,18.0,11.0,13.0,7.0,4.0,1.0,1.0,0.0,1:08,1244.0
162.0,1.0,249.0,98.0,206.0,61.0,1.0,1.0,0.0,1.0,2:59,Anthony,Perosh,The Hippo,190.5,205.0,190.5,Orthodox,1972-10-05,15,10,0,,1317,1244.0,1.0,137.0,76.0,107.0,48.0,11.0,3.0,0.0,0.0,4:16,162.0
1635.0,1.0,33.0,25.0,26.0,18.0,2.0,0.0,0.0,1.0,1:04,Anthony,Perosh,The Hippo,190.5,205.0,190.5,Orthodox,1972-10-05,15,10,0,,1163,1244.0,0.0,19.0,10.0,17.0,8.0,0.0,0.0,0.0,0.0,0:09,1635.0
3891.0,1.0,14.0,6.0,14.0,6.0,0.0,0.0,0.0,0.0,0:01,Jason,Brilz,Hitman,180.34,205.0,180.34,Orthodox,1975-07-07,22,6,1,,3515,3676.0,0.0,13.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0:00,3891.0
1805.0,1.0,9.0,8.0,9.0,8.0,0.0,0.0,0.0,0.0,0:02,Jason,Brilz,Hitman,180.34,205.0,180.34,Orthodox,1975-07-07,22,6,1,,3171,3676.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0:00,1805.0
1853.0,0.0,141.0,53.0,117.0,29.0,0.0,0.0,0.0,0.0,0:24,Jason,Brilz,Hitman,180.34,205.0,180.34,Orthodox,1975-07-07,22,6,1,,2375,3676.0,0.0,145.0,64.0,105.0,27.0,16.0,0.0,0.0,0.0,3:40,1853.0
796.0,0.0,107.0,52.0,81.0,27.0,3.0,2.0,1.0,1.0,1:45,Jason,Brilz,Hitman,180.34,205.0,180.34,Orthodox,1975-07-07,22,6,1,,2581,3676.0,0.0,206.0,130.0,145.0,70.0,6.0,3.0,1.0,1.0,7:12,3676.0
3891.0,1.0,89.0,55.0,62.0,29.0,9.0,3.0,0.0,0.0,4:36,Keith,Jardine,The Dean of Mean,187.96,185.0,193.04,Orthodox,1975-10-31,17,11,2,,2573,2404.0,0.0,77.0,18.0,74.0,15.0,0.0,0.0,0.0,0.0,0:00,3891.0
2422.0,2.0,176.0,80.0,151.0,56.0,3.0,2.0,0.0,0.0,2:54,Keith,Jardine,The Dean of Mean,187.96,185.0,193.04,Orthodox,1975-10-31,17,11,2,,2171,2404.0,0.0,185.0,65.0,184.0,64.0,3.0,0.0,0.0,0.0,0:28,2422.0
701.0,1.0,9.0,6.0,8.0,5.0,0.0,0.0,0.0,0.0,0:27,Keith,Jardine,The Dean of Mean,187.96,185.0,193.04,Orthodox,1975-10-31,17,11,2,,2347,2404.0,0.0,18.0,4.0,17.0,3.0,0.0,0.0,0.0,0.0,0:00,701.0
702.0,2.0,18.0,11.0,18.0,11.0,0.0,0.0,0.0,0.0,0:09,Keith,Jardine,The Dean of Mean,187.96,185.0,193.04,Orthodox,1975-10-31,17,11,2,,1811,2404.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0:00,702.0
3725.0,1.0,113.0,52.0,93.0,33.0,6.0,1.0,1.0,0.0,3:54,Keith,Jardine,The Dean of Mean,187.96,185.0,193.04,Orthodox,1975-10-31,17,11,2,,1085,2404.0,0.0,146.0,90.0,118.0,64.0,1.0,0.0,0.0,0.0,0:28,3725.0
4044.0,2.0,20.0,17.0,20.0,17.0,0.0,0.0,0.0,0.0,0:20,Keith,Jardine,The Dean of Mean,187.96,185.0,193.04,Orthodox,1975-10-31,17,11,2,,1453,2404.0,0.0,9.0,6.0,8.0,5.0,0.0,0.0,0.0,0.0,0:00,4044.0
3891.0,0.0,122.0,87.0,56.0,24.0,7.0,5.0,2.0,0.0,10:06,Carmelo,Marrero,The Fury,182.88,205.0,185.42,Orthodox,1981-01-26,16,6,0,1.0,2191,1857.0,0.0,55.0,20.0,43.0,9.0,0.0,0.0,0.0,0.0,1:01,3891.0
2792.0,0.0,33.0,23.0,10.0,4.0,1.0,1.0,3.0,0.0,2:58,Carmelo,Marrero,The Fury,182.88,205.0,185.42,Orthodox,1981-01-26,16,6,0,1.0,1321,1857.0,0.0,7.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0:00,2792.0
2763.0,1.0,42.0,29.0,31.0,18.0,0.0,0.0,1.0,0.0,0:39,Carmelo,Marrero,The Fury,182.88,205.0,185.42,Orthodox,1981-01-26,16,6,0,1.0,1443,1857.0,0.0,7.0,1.0,7.0,1.0,4.0,0.0,0.0,0.0,0:00,2763.0
3891.0,1.0,30.0,15.0,30.0,15.0,0.0,0.0,0.0,0.0,0:04,Vinny,Magalhaes,Pezao,190.5,205.0,190.5,Orthodox,1984-07-02,14,9,0,1.0,2051,1922.0,0.0,20.0,4.0,20.0,4.0,0.0,0.0,0.0,0.0,0:00,3891.0
1188.0,0.0,31.0,22.0,13.0,8.0,2.0,1.0,0.0,0.0,3:05,Vinny,Magalhaes,Pezao,190.5,205.0,190.5,Orthodox,1984-07-02,14,9,0,1.0,4053,1922.0,0.0,32.0,25.0,19.0,15.0,3.0,1.0,2.0,0.0,1:39,1922.0
3288.0,0.0,272.0,83.0,268.0,79.0,1.0,0.0,0.0,0.0,0:55,Vinny,Magalhaes,Pezao,190.5,205.0,190.5,Orthodox,1984-07-02,14,9,0,1.0,4497,1922.0,0.0,152.0,30.0,151.0,29.0,3.0,1.0,0.0,0.0,0:20,3288.0
1853.0,0.0,165.0,45.0,164.0,44.0,0.0,0.0,0.0,0.0,0:00,Vinny,Magalhaes,Pezao,190.5,205.0,190.5,Orthodox,1984-07-02,14,9,0,1.0,2195,1922.0,0.0,150.0,36.0,148.0,34.0,3.0,2.0,0.0,0.0,1:06,1853.0
2507.0,0.0,123.0,59.0,108.0,44.0,2.0,1.0,0.0,0.0,1:58,Louis,Gaudinot,Goodnight,160.02,125.0,160.02,Orthodox,1984-08-28,8,4,0,1.0,6009,2858.0,0.0,95.0,29.0,89.0,23.0,1.0,0.0,2.0,0.0,0:00,2507.0
2507.0,0.0,62.0,49.0,43.0,31.0,0.0,0.0,0.0,0.0,2:17,Jon,Delos Reyes,The Heat,167.64,125.0,170.18,Orthodox,1987-08-19,8,5,0,,5719,3248.0,0.0,30.0,18.0,25.0,13.0,0.0,0.0,0.0,0.0,0:00,2507.0
767.0,0.0,105.0,47.0,95.0,38.0,5.0,2.0,2.0,1.0,2:23,Jon,Delos Reyes,The Heat,167.64,125.0,170.18,Orthodox,1987-08-19,8,5,0,,6729,3248.0,0.0,75.0,26.0,74.0,25.0,4.0,3.0,0.0,0.0,2:34,767.0
851.0,0.0,61.0,32.0,54.0,27.0,3.0,2.0,0.0,0.0,2:15,Jon,Delos Reyes,The Heat,167.64,125.0,170.18,Orthodox,1987-08-19,8,5,0,,6309,3248.0,1.0,67.0,36.0,54.0,23.0,1.0,1.0,3.0,1.0,4:20,3248.0
2216.0,0.0,9.0,1.0,9.0,1.0,1.0,0.0,1.0,0.0,0:00,Jon,Delos Reyes,The Heat,167.64,125.0,170.18,Orthodox,1987-08-19,8,5,0,,5011,3248.0,1.0,32.0,10.0,29.0,9.0,1.0,1.0,0.0,0.0,1:34,2216.0
442.0,0.0,80.0,54.0,42.0,23.0,7.0,3.0,3.0,0.0,4:56,Cat,Zingano,Alpha,167.64,145.0,172.72,Southpaw,1982-07-01,10,4,0,,4455,7.0,0.0,120.0,107.0,42.0,35.0,1.0,1.0,1.0,2.0,5:53,7.0
934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0:05,Cat,Zingano,Alpha,167.64,145.0,172.72,Southpaw,1982-07-01,10,4,0,,6145,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0:03,934.0
1251.0,0.0,172.0,109.0,92.0,31.0,2.0,1.0,0.0,0.0,0:00,Taylor,Lapilus,Double Impact,167.64,135.0,185.42,Southpaw,1992-04-08,19,3,0,,6799,2115.0,1.0,82.0,23.0,78.0,20.0,1.0,0.0,1.0,0.0,7:11,1251.0
1251.0,1.0,72.0,49.0,58.0,40.0,0.0,0.0,0.0,0.0,3:19,Byron,Bloodworth,,172.72,135.0,,Orthodox,1983-08-16,6,3,0,,4243,3749.0,0.0,12.0,9.0,11.0,8.0,0.0,0.0,0.0,0.0,0:09,1251.0
3129.0,1.0,89.0,36.0,84.0,31.0,0.0,0.0,0.0,0.0,0:58,Byron,Bloodworth,,172.72,135.0,,Orthodox,1983-08-16,6,3,0,,3407,3749.0,0.0,81.0,21.0,77.0,17.0,3.0,0.0,0.0,0.0,0:44,3129.0
1261.0,1.0,23.0,5.0,23.0,5.0,0.0,0.0,0.0,0.0,0:18,Noad,Lahat,Neo,175.26,145.0,175.26,Orthodox,1984-06-08,11,2,0,,5201,2130.0,0.0,23.0,12.0,22.0,11.0,2.0,0.0,0.0,0.0,0:04,1261.0
3894.0,0.0,46.0,23.0,31.0,11.0,5.0,4.0,1.0,1.0,5:40,Noad,Lahat,Neo,175.26,145.0,175.26,Orthodox,1984-06-08,11,2,0,,6427,2130.0,0.0,148.0,105.0,100.0,62.0,3.0,1.0,1.0,3.0,4:12,2130.0
707.0,0.0,119.0,56.0,92.0,35.0,0.0,0.0,0.0,1.0,3:41,Noad,Lahat,Neo,175.26,145.0,175.26,Orthodox,1984-06-08,11,2,0,,5567,2130.0,0.0,143.0,76.0,91.0,26.0,17.0,4.0,2.0,0.0,3:19,2130.0
1261.0,0.0,153.0,104.0,76.0,36.0,1.0,0.0,0.0,1.0,4:12,Milton,Vieira,Miltinho,182.88,145.0,,Orthodox,1978-10-04,13,8,2,,4267,248.0,0.0,84.0,58.0,34.0,17.0,6.0,5.0,0.0,0.0,6:01,1261.0
3540.0,0.0,80.0,43.0,70.0,33.0,6.0,2.0,0.0,1.0,2:37,Kenny,Robertson,,177.8,170.0,187.96,Orthodox,1984-02-14,15,5,0,,7575,1002.0,0.0,153.0,45.0,134.0,28.0,0.0,0.0,0.0,2.0,3:12,3540.0
1243.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0:30,Kenny,Robertson,,177.8,170.0,187.96,Orthodox,1984-02-14,15,5,0,,5205,1002.0,0.0,22.0,17.0,14.0,9.0,1.0,1.0,1.0,0.0,1:03,1002.0
1203.0,1.0,51.0,33.0,37.0,19.0,4.0,2.0,1.0,0.0,3:59,Kenny,Robertson,,177.8,170.0,187.96,Orthodox,1984-02-14,15,5,0,,3041,1002.0,0.0,51.0,24.0,36.0,12.0,0.0,0.0,0.0,0.0,0:13,1203.0
1201.0,0.0,119.0,58.0,92.0,36.0,1.0,0.0,0.0,1.0,1:31,Kenny,Robertson,,177.8,170.0,187.96,Orthodox,1984-02-14,15,5,0,,4585,1002.0,0.0,218.0,139.0,119.0,65.0,6.0,1.0,0.0,0.0,6:41,1201.0
665.0,0.0,135.0,97.0,70.0,48.0,14.0,6.0,0.0,0.0,10:25,Kenny,Robertson,,177.8,170.0,187.96,Orthodox,1984-02-14,15,5,0,,3981,1002.0,0.0,63.0,42.0,50.0,29.0,6.0,0.0,0.0,0.0,1:22,665.0
219.0,0.0,6.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0:44,Cain,Carrizosa,The Insane,172.72,155.0,,Orthodox,1986-07-22,10,3,0,,5651,3533.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0:03,219.0
1923.0,0.0,252.0,151.0,191.0,94.0,6.0,5.0,0.0,0.0,6:53,Cain,Carrizosa,The Insane,172.72,155.0,,Orthodox,1986-07-22,10,3,0,,6175,3533.0,1.0,110.0,52.0,101.0,44.0,5.0,0.0,0.0,0.0,0:56,1923.0
1632.0,0.0,62.0,28.0,55.0,21.0,0.0,0.0,0.0,0.0,0:00,Cathal,Pendred,The Punisher,185.42,170.0,190.5,Orthodox,1987-09-02,17,4,1,,6401,1268.0,0.0,75.0,45.0,41.0,17.0,17.0,4.0,0.0,0.0,6:22,1268.0
3921.0,2.0,17.0,12.0,16.0,11.0,1.0,0.0,0.0,0.0,0:05,Antonio,Dos Santos,Junior Alpha,177.8,185.0,,Orthodox,1988-07-21,6,4,0,,6425,3182.0,0.0,24.0,13.0,21.0,11.0,1.0,0.0,0.0,0.0,1:16,3921.0
819.0,0.0,46.0,24.0,46.0,24.0,2.0,0.0,0.0,0.0,0:20,Antonio,Dos Santos,Junior Alpha,177.8,185.0,,Orthodox,1988-07-21,6,4,0,,5985,3182.0,1.0,75.0,39.0,73.0,37.0,0.0,0.0,0.0,0.0,1:17,819.0
3575.0,0.0,103.0,73.0,69.0,44.0,5.0,2.0,0.0,1.0,4:31,Elias,Silverio,Xuxu,180.34,155.0,185.42,Orthodox,1986-09-22,13,3,0,,6631,669.0,0.0,84.0,50.0,40.0,22.0,14.0,2.0,0.0,0.0,6:57,3575.0
297.0,0.0,75.0,37.0,59.0,21.0,1.0,0.0,0.0,0.0,0:00,Elias,Silverio,Xuxu,180.34,155.0,185.42,Orthodox,1986-09-22,13,3,0,,5037,669.0,1.0,199.0,136.0,133.0,81.0,4.0,4.0,0.0,0.0,11:19,669.0
24.0,0.0,37.0,20.0,28.0,11.0,16.0,1.0,0.0,0.0,6:07,Elias,Silverio,Xuxu,180.34,155.0,185.42,Orthodox,1986-09-22,13,3,0,,4747,669.0,0.0,178.0,130.0,84.0,49.0,2.0,1.0,0.0,0.0,4:40,669.0
2372.0,1.0,135.0,107.0,36.0,20.0,5.0,4.0,2.0,0.0,12:45,Dan,Hardy,The Outlaw,182.88,170.0,187.96,Orthodox,1982-05-17,25,10,0,1.0,3151,2645.0,0.0,21.0,10.0,13.0,2.0,1.0,0.0,3.0,0.0,0:00,2372.0
563.0,0.0,201.0,174.0,79.0,59.0,11.0,11.0,6.0,1.0,20:34,Dan,Hardy,The Outlaw,182.88,170.0,187.96,Orthodox,1982-05-17,25,10,0,1.0,2621,2645.0,0.0,72.0,42.0,27.0,4.0,0.0,0.0,0.0,0.0,0:37,563.0
2372.0,1.0,20.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,0:00,Yoshiyuki,Yoshida,Zenko,180.34,170.0,177.8,Southpaw,1974-05-10,18,9,0,,2409,48.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0:00,2372.0
