fight_id,f_1,fighter_f_name_x,fighter_nickname_x,fighter_l_name_x,f_2,fighter_f_name_y,fighter_nickname_y,fighter_l_name_y,winner,num_rounds,result,result_details,finish_round,finish_time,fighter_height_cm_x,fighter_weight_lbs_x,fighter_reach_cm_x,fighter_stance_x,fighter_dob_x,fighter_w_x,fighter_l_x,fighter_d_x,fighter_nc_dq_x,fight_stat_id_x,fighter_id_x,knockdowns_x,total_strikes_att_x,total_strikes_succ_x,sig_strikes_att_x,sig_strikes_succ_x,takedown_att_x,takedown_succ_x,submission_att_x,reversals_x,ctrl_time_x,fighter_f_name_y,fighter_l_name_y,fighter_nickname_y,fighter_height_cm_y,fighter_weight_lbs_y,fighter_reach_cm_y,fighter_stance_y,fighter_dob_y,fighter_w_y,fighter_l_y,fighter_d_y,fighter_nc_dq_y,fight_stat_id_y,fighter_id_y,knockdowns_y,total_strikes_att_y,total_strikes_succ_y,sig_strikes_att_y,sig_strikes_succ_y,takedown_att_y,takedown_succ_y,submission_att_y,reversals_y,ctrl_time_y
2126,3742.0,Tim,The Barbarian,Boetsch,1219.0,Constantinos,,Philippou,1219.0,3,KO/TKO,Punches to Head On Ground,3,2:11,182.88,185.0,187.96,Orthodox,1981-01-28,21,13,0,,4252,3742.0,1.0,74.0,41.0,53.0,25.0,8.0,2.0,0.0,0.0,3:09,Constantinos,Philippou,,180.34,185.0,185.42,Orthodox,1979-11-29,13,5,0,1.0,4251,1219.0,0.0,108.0,56.0,74.0,28.0,0.0,0.0,0.0,0.0,2:49
2526,990.0,Luke,,Rockhold,1219.0,Constantinos,,Philippou,990.0,5,KO/TKO,Kick to Body At Distance,1,2:31,190.5,185.0,195.58,Southpaw,1984-10-17,16,6,0,,5052,990.0,1.0,19.0,12.0,19.0,12.0,0.0,0.0,0.0,0.0,0:16,Constantinos,Philippou,,180.34,185.0,185.42,Orthodox,1979-11-29,13,5,0,1.0,5051,1219.0,0.0,19.0,4.0,19.0,4.0,0.0,0.0,0.0,0.0,0:00
3164,1584.0,Gegard,,Mousasi,1219.0,Constantinos,,Philippou,1584.0,3,Decision,Unanimous,3,5:00,187.96,185.0,193.04,Orthodox,1985-08-01,42,6,2,,6328,1584.0,0.0,182.0,137.0,85.0,56.0,4.0,4.0,0.0,0.0,10:52,Constantinos,Philippou,,180.34,185.0,185.42,Orthodox,1979-11-29,13,5,0,1.0,6327,1219.0,0.0,49.0,12.0,46.0,9.0,1.0,0.0,0.0,0.0,0:00
1779,2656.0,Jared,The Messenger,Hamman,1219.0,Constantinos,,Philippou,1219.0,3,KO/TKO,Punches to Head At Distance,1,3:11,190.5,185.0,190.5,Orthodox,1982-03-07,14,6,0,,3558,2656.0,0.0,25.0,9.0,25.0,9.0,1.0,0.0,0.0,0.0,0:05,Constantinos,Philippou,,180.34,185.0,185.42,Orthodox,1979-11-29,13,5,0,1.0,3557,1219.0,3.0,34.0,23.0,32.0,21.0,1.0,1.0,1.0,0.0,0:46
1651,1026.0,Jorge,El Conquistador,Rivera,1219.0,Constantinos,,Philippou,1219.0,3,Decision,Split,3,5:00,185.42,185.0,185.42,Orthodox,1972-02-28,20,9,0,,3302,1026.0,0.0,131.0,69.0,70.0,25.0,2.0,1.0,0.0,1.0,5:06,Constantinos,Philippou,,180.34,185.0,185.42,Orthodox,1979-11-29,13,5,0,1.0,3301,1219.0,1.0,144.0,79.0,89.0,35.0,3.0,2.0,1.0,1.0,5:35
1453,1773.0,Court,The Crusher,McGee,2388.0,Ryan,,Jensen,1773.0,3,Submission,Arm Triangle From Mount,3,1:21,180.34,170.0,190.5,Orthodox,1984-12-12,22,12,0,,2906,1773.0,0.0,174.0,69.0,165.0,60.0,4.0,2.0,1.0,0.0,0:57,Ryan,Jensen,,185.42,185.0,193.04,Orthodox,1977-09-20,21,8,0,,2905,2388.0,1.0,111.0,44.0,103.0,36.0,3.0,1.0,0.0,0.0,0:38
802,1901.0,Demian,,Maia,2388.0,Ryan,,Jensen,1901.0,3,Submission,Rear Naked Choke,1,2:40,185.42,170.0,182.88,Southpaw,1977-11-06,28,11,0,,1604,1901.0,0.0,11.0,9.0,3.0,3.0,2.0,2.0,1.0,0.0,2:26,Ryan,Jensen,,185.42,185.0,193.04,Orthodox,1977-09-20,21,8,0,,1603,2388.0,0.0,7.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0:00
765,2060.0,Thales,,Leites,2388.0,Ryan,,Jensen,2060.0,3,Submission,Armbar From Bottom Guard,1,3:47,185.42,185.0,198.12,Orthodox,1981-09-06,28,9,0,,1530,2060.0,0.0,20.0,12.0,18.0,10.0,4.0,3.0,2.0,0.0,1:13,Ryan,Jensen,,185.42,185.0,193.04,Orthodox,1977-09-20,21,8,0,,1529,2388.0,0.0,29.0,14.0,26.0,11.0,0.0,0.0,1.0,0.0,0:40
1253,1569.0,Mark,The Filipino Wrecking Machine,Munoz,2388.0,Ryan,,Jensen,1569.0,3,KO/TKO,"Punches to Head From Back Control
      Submission to Strikes",1,2:30,182.88,185.0,180.34,Orthodox,1978-02-09,14,6,0,,2506,1569.0,0.0,39.0,22.0,28.0,16.0,1.0,1.0,0.0,0.0,1:23,Ryan,Jensen,,185.42,185.0,193.04,Orthodox,1977-09-20,21,8,0,,2505,2388.0,0.0,17.0,10.0,16.0,9.0,2.0,0.0,1.0,0.0,0:21
1580,1942.0,Jason,The Athlete,MacDonald,2388.0,Ryan,,Jensen,1942.0,3,Submission,Triangle Choke From Bottom Guard,1,1:37,190.5,185.0,203.2,Orthodox,1975-06-03,25,16,0,,3160,1942.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0:39,Ryan,Jensen,,185.42,185.0,193.04,Orthodox,1977-09-20,21,8,0,,3159,2388.0,0.0,12.0,6.0,5.0,0.0,0.0,0.0,1.0,1.0,0:45
1344,2959.0,Jesse,Kid Hercules,Forbes,2388.0,Ryan,,Jensen,2388.0,3,Submission,Guillotine Choke From Bottom Guard,1,1:06,187.96,185.0,190.5,Southpaw,1984-10-24,15,5,0,,2688,2959.0,1.0,9.0,3.0,9.0,3.0,1.0,1.0,1.0,0.0,0:35,Ryan,Jensen,,185.42,185.0,193.04,Orthodox,1977-09-20,21,8,0,,2687,2388.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,0:01
972,2763.0,Wilson,,Gouveia,2388.0,Ryan,,Jensen,2763.0,3,Submission,Armbar From Inoki-Ali Position,2,2:04,185.42,185.0,193.04,Orthodox,1978-10-03,14,8,0,,1944,2763.0,0.0,19.0,8.0,19.0,8.0,1.0,1.0,2.0,0.0,0:14,Ryan,Jensen,,185.42,185.0,193.04,Orthodox,1977-09-20,21,8,0,,1943,2388.0,0.0,90.0,45.0,72.0,30.0,2.0,2.0,0.0,1.0,3:40
1375,1773.0,Court,The Crusher,McGee,1787.0,Kris,Savage,McCray,1773.0,3,Submission,Rear Naked Choke,2,3:41,180.34,170.0,190.5,Orthodox,1984-12-12,22,12,0,,2750,1773.0,0.0,84.0,47.0,59.0,22.0,7.0,5.0,1.0,0.0,5:24,Kris,McCray,Savage,182.88,170.0,193.04,Orthodox,1981-09-24,8,5,0,,2749,1787.0,0.0,96.0,49.0,66.0,19.0,0.0,0.0,0.0,0.0,0:00
1571,2619.0,John,The Hitman,Hathaway,1787.0,Kris,Savage,McCray,2619.0,3,Decision,Split,3,5:00,185.42,170.0,190.5,Orthodox,1987-07-23,17,2,0,,3142,2619.0,0.0,299.0,207.0,85.0,43.0,6.0,3.0,4.0,0.0,4:17,Kris,McCray,Savage,182.88,170.0,193.04,Orthodox,1981-09-24,8,5,0,,3141,1787.0,0.0,177.0,133.0,80.0,48.0,7.0,3.0,0.0,1.0,7:36
5072,115.0,Eddie,,Wineland,1182.0,Grigory,,Popov,115.0,3,KO/TKO,Punch to Head At Distance,2,4:47,170.18,135.0,175.26,Orthodox,1984-06-26,24,16,1,,10144,115.0,2.0,171.0,74.0,171.0,74.0,2.0,0.0,0.0,0.0,0:16,Grigory,Popov,,170.18,135.0,172.72,Switch,1984-04-18,13,3,0,,10143,1182.0,0.0,150.0,55.0,150.0,55.0,1.0,0.0,0.0,0.0,0:00
2531,115.0,Eddie,,Wineland,2425.0,Yves,Tiger,Jabouin,115.0,3,KO/TKO,Punches to Head From Back Control,2,4:16,170.18,135.0,175.26,Orthodox,1984-06-26,24,16,1,,5062,115.0,1.0,142.0,58.0,138.0,54.0,1.0,0.0,0.0,0.0,1:15,Yves,Jabouin,Tiger,170.18,135.0,172.72,Orthodox,1979-05-30,20,11,0,,5061,2425.0,0.0,109.0,33.0,109.0,33.0,0.0,0.0,0.0,0.0,0:00
2041,1208.0,Brad,One Punch,Pickett,2425.0,Yves,Tiger,Jabouin,1208.0,3,KO/TKO,Punch to Head At Distance,1,3:40,167.64,135.0,172.72,Orthodox,1978-09-24,25,14,0,,4082,1208.0,1.0,48.0,14.0,48.0,14.0,1.0,0.0,0.0,0.0,0:02,Yves,Jabouin,Tiger,170.18,135.0,172.72,Orthodox,1979-05-30,20,11,0,,4081,2425.0,0.0,57.0,26.0,57.0,26.0,0.0,0.0,0.0,0.0,0:00
1777,174.0,Walel,The Gazelle,Watson,2425.0,Yves,Tiger,Jabouin,2425.0,3,Decision,Split,3,5:00,180.34,135.0,190.5,Orthodox,1984-07-16,14,10,0,,3554,174.0,0.0,178.0,60.0,163.0,47.0,1.0,0.0,2.0,1.0,1:16,Yves,Jabouin,Tiger,170.18,135.0,172.72,Orthodox,1979-05-30,20,11,0,,3553,2425.0,0.0,90.0,33.0,90.0,33.0,6.0,2.0,0.0,0.0,1:41
1946,115.0,Eddie,,Wineland,2326.0,Scott,Young Guns,Jorgensen,115.0,3,KO/TKO,Punch to Head At Distance,2,4:10,170.18,135.0,175.26,Orthodox,1984-06-26,24,16,1,,3892,115.0,1.0,193.0,66.0,188.0,61.0,1.0,1.0,0.0,0.0,0:24,Scott,Jorgensen,Young Guns,165.1,135.0,167.64,Orthodox,1982-09-17,15,12,0,,3891,2326.0,0.0,145.0,49.0,144.0,48.0,4.0,0.0,0.0,0.0,0:00
3398,1250.0,Alejandro,Turbo,Perez,2326.0,Scott,Young Guns,Jorgensen,1250.0,3,KO/TKO,"to    
      Leg Injury",2,4:26,167.64,135.0,170.18,Orthodox,1989-09-02,23,9,1,,6796,1250.0,0.0,94.0,42.0,91.0,39.0,0.0,0.0,0.0,0.0,0:15,Scott,Jorgensen,Young Guns,165.1,135.0,167.64,Orthodox,1982-09-17,15,12,0,,6795,2326.0,0.0,37.0,11.0,37.0,11.0,6.0,2.0,0.0,0.0,0:48
2604,2955.0,Jussier,,Formiga,2326.0,Scott,Young Guns,Jorgensen,2955.0,3,Submission,Rear Naked Choke,1,3:07,165.1,125.0,170.18,Orthodox,1985-04-14,23,8,0,,5208,2955.0,0.0,27.0,13.0,23.0,9.0,4.0,1.0,1.0,0.0,0:45,Scott,Jorgensen,Young Guns,165.1,135.0,167.64,Orthodox,1982-09-17,15,12,0,,5207,2326.0,0.0,27.0,9.0,24.0,6.0,0.0,0.0,0.0,0.0,0:00
2230,3041.0,Urijah,The California Kid,Faber,2326.0,Scott,Young Guns,Jorgensen,3041.0,5,Submission,Rear Naked Choke,4,3:16,167.64,135.0,170.18,Orthodox,1979-05-14,35,11,0,,4460,3041.0,0.0,200.0,119.0,163.0,93.0,6.0,4.0,3.0,0.0,5:05,Scott,Jorgensen,Young Guns,165.1,135.0,167.64,Orthodox,1982-09-17,15,12,0,,4459,2326.0,0.0,173.0,76.0,168.0,73.0,6.0,1.0,0.0,0.0,2:09
1833,3868.0,Renan,The Baron,Barao,2326.0,Scott,Young Guns,Jorgensen,3868.0,3,Decision,Unanimous,3,5:00,167.64,145.0,177.8,Orthodox,1987-01-31,34,9,0,1.0,3666,3868.0,0.0,324.0,129.0,299.0,104.0,0.0,0.0,0.0,0.0,1:55,Scott,Jorgensen,Young Guns,165.1,135.0,167.64,Orthodox,1982-09-17,15,12,0,,3665,2326.0,0.0,215.0,82.0,206.0,73.0,7.0,0.0,0.0,0.0,0:11
6522,1721.0,Alonzo,Atomic,Menifield,1580.0,Askar,,Mozharov,1721.0,3,KO/TKO,Elbows to Head From Crucifix,1,4:40,182.88,205.0,193.04,Orthodox,1987-10-18,14,3,1,,13044,1721.0,0.0,59.0,55.0,22.0,19.0,3.0,2.0,0.0,0.0,4:19,Askar,Mozharov,,190.5,205.0,187.96,Orthodox,1994-10-26,19,13,0,,13043,1580.0,0.0,20.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,0:00
3713,2568.0,Felice,Lil Bulldog,Herrig,3327.0,Kailin,,Curran,2568.0,3,Submission,Rear Naked Choke,1,1:59,162.56,115.0,165.1,Orthodox,1984-09-18,14,10,0,,7426,2568.0,0.0,32.0,15.0,30.0,13.0,1.0,1.0,1.0,0.0,1:00,Kailin,Curran,,162.56,115.0,165.1,Orthodox,1991-04-11,4,5,0,,7425,3327.0,0.0,19.0,7.0,17.0,5.0,0.0,0.0,0.0,0.0,0:00
2943,286.0,Paige,12 Gauge,VanZant,3327.0,Kailin,,Curran,286.0,3,KO/TKO,Punches to Head On Ground,3,2:54,162.56,115.0,165.1,Orthodox,1994-03-26,8,5,0,,5886,286.0,0.0,241.0,167.0,108.0,61.0,6.0,3.0,3.0,1.0,7:38,Kailin,Curran,,162.56,115.0,165.1,Orthodox,1991-04-11,4,5,0,,5885,3327.0,0.0,89.0,62.0,49.0,28.0,5.0,5.0,0.0,0.0,3:42
3144,3494.0,Alex,Astro Girl,Chambers,3327.0,Kailin,,Curran,3494.0,3,Submission,Armbar From Bottom,3,3:15,160.02,115.0,160.02,Southpaw,1978-10-25,5,5,0,,6288,3494.0,0.0,121.0,53.0,109.0,44.0,5.0,2.0,2.0,0.0,0:58,Kailin,Curran,,162.56,115.0,165.1,Orthodox,1991-04-11,4,5,0,,6287,3327.0,0.0,239.0,123.0,190.0,81.0,4.0,2.0,0.0,0.0,4:40
2970,2568.0,Felice,Lil Bulldog,Herrig,3097.0,Lisa,,Ellis,2568.0,3,Submission,Armbar On Ground,2,3:05,162.56,115.0,165.1,Orthodox,1984-09-18,14,10,0,,5940,2568.0,0.0,64.0,48.0,14.0,8.0,1.0,1.0,3.0,2.0,4:57,Lisa,Ellis,,162.56,115.0,,,1982-11-15,15,11,0,,5939,3097.0,0.0,10.0,7.0,5.0,4.0,3.0,2.0,1.0,1.0,2:44
3146,1099.0,Bec,Rowdy,Rawlings,3097.0,Lisa,,Ellis,1099.0,3,Submission,Rear Naked Choke,1,4:09,167.64,125.0,162.56,Orthodox,1989-02-11,7,8,0,,6292,1099.0,0.0,55.0,33.0,40.0,21.0,0.0,0.0,1.0,0.0,2:14,Lisa,Ellis,,162.56,115.0,,,1982-11-15,15,11,0,,6291,3097.0,0.0,18.0,8.0,17.0,7.0,3.0,1.0,0.0,0.0,1:18
6205,1836.0,Jonathan,Dragon,Martinez,2089.0,Zviad,,Lazishvili,1836.0,3,Decision,Unanimous,3,5:00,172.72,135.0,177.8,Southpaw,1994-04-20,18,4,0,,12410,1836.0,0.0,191.0,94.0,188.0,92.0,0.0,0.0,0.0,0.0,0:00,Zviad,Lazishvili,,167.64,135.0,175.26,Orthodox,1991-10-25,13,1,0,,12409,2089.0,0.0,163.0,66.0,160.0,63.0,6.0,0.0,0.0,0.0,1:30
6498,3582.0,Frank,The Crank,Camacho,370.0,Manuel,El Loco,Torres,370.0,3,KO/TKO,Punches to Head At Distance,1,3:27,177.8,155.0,185.42,Orthodox,1989-05-18,22,10,0,,12996,3582.0,0.0,40.0,24.0,31.0,16.0,5.0,0.0,0.0,0.0,0:14,Manuel,Torres,El Loco,177.8,155.0,185.42,Switch,1995-03-25,14,2,0,,12995,370.0,1.0,64.0,34.0,64.0,34.0,1.0,0.0,0.0,0.0,0:16
5587,358.0,Francisco,Massaranduba,Trinaldo,2583.0,Jai,Black Country Banger,Herbert,358.0,3,KO/TKO,Punch to Head At Distance,3,1:30,175.26,170.0,177.8,Southpaw,1978-08-24,28,9,0,,11174,358.0,1.0,66.0,37.0,58.0,30.0,3.0,2.0,2.0,1.0,3:18,Jai,Herbert,Black Country Banger,185.42,155.0,195.58,Orthodox,1988-05-13,12,5,1,,11173,2583.0,1.0,90.0,37.0,70.0,21.0,0.0,0.0,0.0,0.0,3:20
6208,95.0,Khama,The Death Star,Worthy,2583.0,Jai,Black Country Banger,Herbert,2583.0,3,KO/TKO,Punches to Head On Ground,1,2:47,180.34,155.0,187.96,Orthodox,1986-10-15,16,9,0,,12416,95.0,0.0,21.0,11.0,21.0,11.0,0.0,0.0,0.0,0.0,0:00,Jai,Herbert,Black Country Banger,185.42,155.0,195.58,Orthodox,1988-05-13,12,5,1,,12415,2583.0,1.0,47.0,25.0,46.0,24.0,0.0,0.0,0.0,0.0,0:05
6057,1644.0,Renato,,Moicano,2583.0,Jai,Black Country Banger,Herbert,1644.0,3,Submission,Rear Naked Choke,2,4:34,180.34,155.0,182.88,Orthodox,1989-05-21,17,5,1,,12114,1644.0,0.0,83.0,61.0,41.0,26.0,7.0,5.0,1.0,0.0,7:35,Jai,Herbert,Black Country Banger,185.42,155.0,195.58,Orthodox,1988-05-13,12,5,1,,12113,2583.0,0.0,38.0,18.0,25.0,7.0,0.0,0.0,0.0,0.0,0:08
3183,358.0,Francisco,Massaranduba,Trinaldo,1315.0,Norman,Stormin',Parke,358.0,3,Decision,Unanimous,3,5:00,175.26,170.0,177.8,Southpaw,1978-08-24,28,9,0,,6366,358.0,0.0,196.0,70.0,191.0,66.0,0.0,0.0,0.0,0.0,0:46,Norman,Parke,Stormin',180.34,155.0,177.8,Southpaw,1986-12-22,23,6,1,,6365,1315.0,0.0,89.0,31.0,83.0,25.0,12.0,4.0,0.0,0.0,6:16
2103,2975.0,Colin,The Freakshow,Fletcher,1315.0,Norman,Stormin',Parke,1315.0,3,Decision,Unanimous,3,5:00,187.96,155.0,,Orthodox,1983-01-08,14,8,0,,4206,2975.0,0.0,154.0,66.0,141.0,56.0,0.0,0.0,0.0,0.0,0:35,Norman,Parke,Stormin',180.34,155.0,177.8,Southpaw,1986-12-22,23,6,1,,4205,1315.0,0.0,105.0,48.0,98.0,42.0,9.0,6.0,0.0,0.0,6:51
2845,358.0,Francisco,Massaranduba,Trinaldo,692.0,Leandro,Buscape,Silva,358.0,3,Decision,Unanimous,3,5:00,175.26,170.0,177.8,Southpaw,1978-08-24,28,9,0,,5690,358.0,0.0,86.0,67.0,54.0,36.0,2.0,0.0,0.0,1.0,3:58,Leandro,Silva,Buscape,175.26,155.0,182.88,Orthodox,1985-11-11,20,6,1,1.0,5689,692.0,0.0,77.0,63.0,40.0,26.0,8.0,4.0,1.0,0.0,6:49
3761,2244.0,Rustam,Tiger,Khabilov,692.0,Leandro,Buscape,Silva,2244.0,3,Decision,Unanimous,3,5:00,172.72,155.0,185.42,Orthodox,1986-11-04,24,4,0,,7522,2244.0,0.0,111.0,49.0,82.0,24.0,10.0,2.0,0.0,0.0,3:52,Leandro,Silva,Buscape,175.26,155.0,182.88,Orthodox,1985-11-11,20,6,1,1.0,7521,692.0,0.0,95.0,40.0,83.0,29.0,2.0,0.0,0.0,0.0,0:13
3653,900.0,Jason,,Saggo,692.0,Leandro,Buscape,Silva,900.0,3,Decision,Split,3,5:00,180.34,155.0,180.34,Orthodox,1985-11-23,12,4,0,,7306,900.0,0.0,160.0,75.0,132.0,48.0,2.0,1.0,0.0,0.0,3:21,Leandro,Silva,Buscape,175.26,155.0,182.88,Orthodox,1985-11-11,20,6,1,1.0,7305,692.0,0.0,115.0,61.0,99.0,47.0,3.0,2.0,0.0,0.0,1:13
3401,3065.0,Efrain,Hecho En Mexico,Escudero,692.0,Leandro,Buscape,Silva,692.0,3,Decision,Unanimous,3,5:00,175.26,155.0,180.34,Orthodox,1986-01-15,28,12,0,,6802,3065.0,0.0,101.0,56.0,63.0,24.0,7.0,2.0,0.0,0.0,5:04,Leandro,Silva,Buscape,175.26,155.0,182.88,Orthodox,1985-11-11,20,6,1,1.0,6801,692.0,0.0,103.0,47.0,89.0,35.0,0.0,0.0,0.0,0.0,3:23
2281,4056.0,Ildemar,Marajo,Alcantara,692.0,Leandro,Buscape,Silva,4056.0,3,Decision,Unanimous,3,5:00,187.96,185.0,198.12,Orthodox,1982-11-18,21,11,0,,4562,4056.0,0.0,134.0,56.0,105.0,33.0,3.0,3.0,0.0,0.0,3:03,Leandro,Silva,Buscape,175.26,155.0,182.88,Orthodox,1985-11-11,20,6,1,1.0,4561,692.0,0.0,100.0,63.0,87.0,50.0,6.0,0.0,0.0,0.0,1:18
2379,358.0,Francisco,Massaranduba,Trinaldo,2668.0,Piotr,Pletwal,Hallmann,2668.0,3,Submission,Kimura From Half Guard,2,3:50,175.26,170.0,177.8,Southpaw,1978-08-24,28,9,0,,4758,358.0,1.0,46.0,24.0,43.0,22.0,4.0,1.0,0.0,0.0,1:42,Piotr,Hallmann,Pletwal,175.26,155.0,180.34,Orthodox,1987-08-25,18,6,0,,4757,2668.0,0.0,112.0,62.0,87.0,42.0,2.0,2.0,1.0,0.0,2:27
2423,2467.0,Al,Raging,Iaquinta,2668.0,Piotr,Pletwal,Hallmann,2467.0,3,Decision,Unanimous,3,5:00,177.8,155.0,177.8,Orthodox,1987-04-30,14,7,1,,4846,2467.0,0.0,200.0,87.0,197.0,85.0,8.0,2.0,0.0,0.0,2:54,Piotr,Hallmann,Pletwal,175.26,155.0,180.34,Orthodox,1987-08-25,18,6,0,,4845,2668.0,0.0,204.0,91.0,176.0,66.0,9.0,3.0,0.0,0.0,0:24
3377,1398.0,Alex,Cowboy,Oliveira,2668.0,Piotr,Pletwal,Hallmann,1398.0,3,KO/TKO,Punch to Head At Distance,3,0:51,180.34,170.0,193.04,Orthodox,1988-02-21,22,12,1,2.0,6754,1398.0,1.0,121.0,54.0,109.0,42.0,4.0,0.0,0.0,0.0,3:00,Piotr,Hallmann,Pletwal,175.26,155.0,180.34,Orthodox,1987-08-25,18,6,0,,6753,2668.0,0.0,117.0,79.0,71.0,36.0,2.0,1.0,0.0,0.0,3:30
2852,397.0,Gleison,,Tibau,2668.0,Piotr,Pletwal,Hallmann,397.0,3,Decision,Split,3,5:00,177.8,155.0,180.34,Southpaw,1983-10-07,33,14,0,,5704,397.0,0.0,89.0,41.0,74.0,30.0,11.0,5.0,0.0,0.0,5:39,Piotr,Hallmann,Pletwal,175.26,155.0,180.34,Orthodox,1987-08-25,18,6,0,,5703,2668.0,0.0,148.0,86.0,113.0,52.0,0.0,0.0,0.0,0.0,1:38
2707,3119.0,Yves,,Edwards,2668.0,Piotr,Pletwal,Hallmann,2668.0,3,Submission,Rear Naked Choke,3,2:31,175.26,155.0,185.42,Southpaw,1976-09-30,42,22,1,1.0,5414,3119.0,0.0,84.0,31.0,79.0,27.0,1.0,1.0,0.0,0.0,0:43,Piotr,Hallmann,Pletwal,175.26,155.0,180.34,Orthodox,1987-08-25,18,6,0,,5413,2668.0,0.0,162.0,96.0,113.0,56.0,11.0,4.0,1.0,0.0,5:30
2129,358.0,Francisco,Massaranduba,Trinaldo,2262.0,CJ,,Keith,358.0,3,Submission,Arm Triangle From Half Guard,2,1:50,175.26,170.0,177.8,Southpaw,1978-08-24,28,9,0,,4258,358.0,0.0,34.0,27.0,19.0,12.0,5.0,2.0,1.0,0.0,3:59,CJ,Keith,,182.88,155.0,,Orthodox,1986-08-09,8,4,0,,4257,2262.0,0.0,11.0,5.0,9.0,3.0,1.0,0.0,0.0,1.0,1:07
1956,1474.0,Ramsey,,Nijem,2262.0,CJ,,Keith,1474.0,3,KO/TKO,Punch to Head From Mount,1,2:29,180.34,155.0,190.5,Orthodox,1988-04-01,9,6,0,,3912,1474.0,0.0,34.0,19.0,15.0,5.0,3.0,1.0,0.0,0.0,1:04,CJ,Keith,,182.88,155.0,,Orthodox,1986-08-09,8,4,0,,3911,2262.0,0.0,19.0,16.0,7.0,5.0,0.0,0.0,0.0,0.0,0:24
4132,2773.0,Jared,Flash,Gordon,1133.0,Michel,El Capo,Quinones,2773.0,3,KO/TKO,Punches to Head On Ground,2,4:24,175.26,155.0,172.72,Orthodox,1988-09-06,19,6,0,1.0,8264,2773.0,0.0,182.0,115.0,121.0,67.0,6.0,4.0,0.0,0.0,4:39,Michel,Quinones,El Capo,177.8,155.0,185.42,Orthodox,1984-12-22,8,3,0,,8263,1133.0,0.0,79.0,16.0,78.0,16.0,0.0,0.0,0.0,0.0,0:00
4303,1450.0,Sage,Super,Northcutt,1133.0,Michel,El Capo,Quinones,1450.0,3,Decision,Unanimous,3,5:00,182.88,170.0,180.34,Orthodox,1996-03-01,11,2,0,,8606,1450.0,0.0,166.0,82.0,161.0,79.0,5.0,3.0,0.0,0.0,0:43,Michel,Quinones,El Capo,177.8,155.0,185.42,Orthodox,1984-12-22,8,3,0,,8605,1133.0,0.0,161.0,55.0,161.0,55.0,0.0,0.0,0.0,0.0,0:00
5774,1796.0,Gina,Danger,Mazany,1368.0,Rachael,,Ostovich,1796.0,3,KO/TKO,Kick to Body At Distance,3,4:10,167.64,125.0,172.72,Southpaw,1988-08-19,7,6,0,,11548,1796.0,1.0,216.0,106.0,162.0,72.0,12.0,7.0,1.0,0.0,6:53,Rachael,Ostovich,,160.02,125.0,157.48,Orthodox,1991-02-25,4,6,0,,11547,1368.0,0.0,106.0,49.0,95.0,41.0,1.0,0.0,0.0,1.0,0:11
4608,3271.0,Montana,,De La Rosa,1368.0,Rachael,,Ostovich,3271.0,3,Submission,Rear Naked Choke,3,4:21,170.18,125.0,172.72,Orthodox,1995-02-14,12,8,1,,9216,3271.0,0.0,179.0,86.0,149.0,56.0,6.0,0.0,1.0,0.0,4:14,Rachael,Ostovich,,160.02,125.0,157.48,Orthodox,1991-02-25,4,6,0,,9215,1368.0,0.0,106.0,48.0,96.0,40.0,0.0,0.0,1.0,0.0,0:02
4869,286.0,Paige,12 Gauge,VanZant,1368.0,Rachael,,Ostovich,286.0,3,Submission,Armbar On Ground,2,1:50,162.56,115.0,165.1,Orthodox,1994-03-26,8,5,0,,9738,286.0,0.0,56.0,38.0,27.0,17.0,1.0,0.0,2.0,0.0,4:32,Rachael,Ostovich,,160.02,125.0,157.48,Orthodox,1991-02-25,4,6,0,,9737,1368.0,0.0,18.0,13.0,14.0,10.0,4.0,4.0,0.0,0.0,0:51
4339,2850.0,Karine,The Princess,Gevorgyan,1368.0,Rachael,,Ostovich,1368.0,3,Submission,Armbar From Bottom Guard,1,1:40,162.56,125.0,160.02,,1989-03-09,3,3,0,,8678,2850.0,0.0,10.0,2.0,10.0,2.0,2.0,0.0,0.0,0.0,0:22,Rachael,Ostovich,,160.02,125.0,157.48,Orthodox,1991-02-25,4,6,0,,8677,1368.0,0.0,15.0,5.0,13.0,3.0,1.0,1.0,1.0,0.0,0:36
6456,3840.0,Dean,The Sniper,Barry,2418.0,Mike,The Truth,Jackson,2418.0,3,DQ,Eye Poke,1,3:52,177.8,170.0,182.88,Orthodox,1992-07-03,4,2,0,,12912,3840.0,1.0,93.0,39.0,90.0,36.0,0.0,0.0,0.0,0.0,0:15,Mike,Jackson,The Truth,187.96,170.0,187.96,Orthodox,1985-03-22,1,2,0,1.0,12911,2418.0,0.0,37.0,18.0,37.0,18.0,1.0,0.0,0.0,0.0,0:09
