fighter_f_name_fighter1,fighter_l_name_fighter1,fighter_f_name_fighter2,fighter_l_name_fighter2,f_1,f_2,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,num_rounds,finish_round,finish_time,title_fight,weight_class,gender,result,result_details
Garett,Whiteley,Vinc,Pichel,1209.0,147.0,0.0,123.0,83.0,81.0,44.0,12.0,8.0,1.0,0.0,10:53,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Garett,Whiteley,Alan,Patrick,1298.0,147.0,1.0,42.0,19.0,35.0,16.0,2.0,1.0,0.0,0.0,0:53,3,1,3:54,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Garett,Whiteley,David,Michaud,1707.0,147.0,0.0,204.0,123.0,140.0,77.0,4.0,4.0,0.0,0.0,7:32,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Rustam,Khabilov,Vinc,Pichel,1209.0,2244.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0:02,3,1,2:15,F,Lightweight,M,KO/TKO,Slam to   On Ground
Rustam,Khabilov,Jorge,Masvidal,1819.0,2244.0,0.0,103.0,47.0,93.0,38.0,2.0,1.0,0.0,0.0,1:26,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Rustam,Khabilov,Jason,Saggo,900.0,2244.0,0.0,100.0,43.0,72.0,19.0,2.0,0.0,0.0,0.0,0:00,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Rustam,Khabilov,Norman,Parke,1315.0,2244.0,0.0,72.0,17.0,72.0,17.0,3.0,1.0,0.0,0.0,1:48,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Rustam,Khabilov,Benson,Henderson,2594.0,2244.0,1.0,95.0,48.0,70.0,26.0,3.0,1.0,2.0,1.0,2:53,5,4,1:16,F,Lightweight,M,Submission,Rear Naked Choke
Jordan,Rinaldi,Alvaro,Herrera Mendoza,2569.0,1035.0,0.0,7.0,2.0,7.0,2.0,0.0,0.0,1.0,0.0,0:00,3,1,2:01,F,Lightweight,M,Submission,Von Flue Choke From Side Control
Jordan,Rinaldi,Abel,Trujillo,351.0,1035.0,0.0,102.0,57.0,80.0,35.0,3.0,3.0,0.0,0.0,4:04,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Mads,Burnell,Michel,Prazeres,1166.0,3619.0,0.0,69.0,43.0,48.0,26.0,6.0,4.0,1.0,0.0,8:51,3,3,1:26,F,Lightweight,M,Submission,North-South Choke
Dong,Hyun Ma,Devonte,Smith,628.0,1945.0,1.0,43.0,19.0,43.0,19.0,0.0,0.0,0.0,0.0,0:02,3,1,3:53,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Dong,Hyun Ma,Scott,Holtzman,2522.0,1945.0,1.0,108.0,55.0,92.0,44.0,2.0,1.0,0.0,0.0,4:54,3,2,5:00,F,Lightweight,M,TKO - Doctor's Stoppage,
Dong,Hyun Ma,Marco,Polo Reyes,1066.0,1945.0,2.0,312.0,147.0,299.0,135.0,0.0,0.0,0.0,0.0,1:24,3,3,1:52,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Dong,Hyun Ma,Damien,Brown,3653.0,1945.0,0.0,123.0,46.0,123.0,46.0,0.0,0.0,0.0,0.0,0:00,3,3,5:00,F,Lightweight,M,Decision,Split
Dong,Hyun Ma,Takanori,Gomi,2795.0,1945.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0:00,3,1,1:30,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Chris,Gruetzemacher,Claudio,Puelles,1152.0,2710.0,0.0,103.0,72.0,68.0,43.0,8.0,1.0,1.0,0.0,6:20,3,3,3:25,F,Lightweight,M,Submission,Kneebar On Ground
Chris,Gruetzemacher,Joe,Lauzon,2102.0,2710.0,0.0,138.0,49.0,137.0,48.0,2.0,0.0,0.0,0.0,0:00,3,2,5:00,F,Lightweight,M,KO/TKO,"to    
      Corner Stoppage"
Olivier,Aubin-Mercier,Alexander,Hernandez,2576.0,3912.0,0.0,137.0,86.0,81.0,39.0,10.0,4.0,0.0,1.0,7:11,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Olivier,Aubin-Mercier,Evan,Dunham,3145.0,3912.0,0.0,14.0,4.0,14.0,4.0,0.0,0.0,0.0,0.0,0:00,3,1,0:53,F,Lightweight,M,KO/TKO,Knees to Body In Clinch
Olivier,Aubin-Mercier,Anthony,Rocco Martin,1843.0,3912.0,0.0,96.0,56.0,41.0,15.0,0.0,0.0,1.0,1.0,5:11,3,3,5:00,F,Lightweight,M,Decision,Split
Pat,Healy,Bobby,Green,2728.0,2607.0,0.0,152.0,93.0,138.0,80.0,6.0,3.0,0.0,0.0,2:30,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Pat,Healy,Jorge,Masvidal,1819.0,2607.0,0.0,132.0,105.0,95.0,69.0,1.0,1.0,0.0,0.0,3:17,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Pat,Healy,Gleison,Tibau,397.0,2607.0,0.0,143.0,87.0,93.0,44.0,6.0,4.0,0.0,0.0,4:33,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Felipe,Silva,Claudio,Puelles,1152.0,687.0,0.0,49.0,16.0,49.0,16.0,7.0,2.0,1.0,0.0,1:28,3,3,2:23,F,Lightweight,M,Submission,Kneebar On Ground
Felipe,Silva,Mairbek,Taisumov,466.0,687.0,1.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0:01,3,1,1:24,F,Lightweight,M,KO/TKO,Punch to Head In Clinch
Felipe,Silva,Shane,Campbell,3575.0,687.0,0.0,14.0,10.0,13.0,9.0,0.0,0.0,0.0,0.0,0:00,3,1,1:13,F,Lightweight,M,KO/TKO,Punch to Body At Distance
Rodrigo,Damm,Al,Iaquinta,2467.0,3308.0,1.0,221.0,93.0,221.0,93.0,0.0,0.0,0.0,0.0,0:06,3,3,2:26,F,Lightweight,M,KO/TKO,Elbows to Head At Distance
Rodrigo,Damm,Evan,Dunham,3145.0,3308.0,0.0,350.0,156.0,344.0,152.0,2.0,1.0,0.0,0.0,0:34,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Koji,Oishi,Laverne,Clark,3453.0,1411.0,0.0,174.0,138.0,45.0,13.0,0.0,0.0,0.0,2.0,5:15,3,3,5:00,F,Lightweight,M,Decision,Majority
Aalon,Cruz,Uros,Medic,1747.0,3344.0,1.0,74.0,55.0,63.0,45.0,0.0,0.0,0.0,0.0,0:56,3,1,1:40,F,Lightweight,M,KO/TKO,Punches to Head On Ground
Brok,Weaver,Roosevelt,Roberts,1003.0,171.0,0.0,76.0,54.0,61.0,40.0,3.0,1.0,3.0,0.0,3:04,3,2,3:26,F,Lightweight,M,Submission,Rear Naked Choke
Darrell,Horcher,Roosevelt,Roberts,1003.0,2510.0,0.0,42.0,23.0,35.0,16.0,0.0,0.0,1.0,0.0,0:05,3,1,4:50,F,Lightweight,M,Submission,Guillotine Choke Standing
Darrell,Horcher,Scott,Holtzman,2522.0,2510.0,0.0,212.0,173.0,82.0,49.0,11.0,7.0,0.0,0.0,9:49,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Darrell,Horcher,Devin,Powell,1174.0,2510.0,0.0,137.0,97.0,79.0,43.0,3.0,0.0,2.0,1.0,1:54,3,3,5:00,F,Lightweight,M,Decision,Split
Abner,Lloveras,Chris,Gruetzemacher,2710.0,1999.0,0.0,217.0,135.0,182.0,103.0,0.0,0.0,0.0,0.0,0:30,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Justin,Buchholz,Jeremy,Stephens,542.0,3638.0,2.0,52.0,30.0,50.0,28.0,0.0,0.0,0.0,0.0,0:26,3,1,3:23,F,Lightweight,M,TKO - Doctor's Stoppage,Facial Cuts
Justin,Buchholz,Matt,Wiman,116.0,3638.0,0.0,30.0,24.0,9.0,6.0,1.0,1.0,3.0,0.0,2:40,3,1,2:56,F,Lightweight,M,Submission,Rear Naked Choke
Justin,Buchholz,Mac,Danzig,3298.0,3638.0,0.0,219.0,146.0,126.0,62.0,6.0,3.0,0.0,1.0,4:46,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Justin,Buchholz,Terry,Etim,3056.0,3638.0,0.0,54.0,31.0,50.0,27.0,0.0,0.0,3.0,1.0,1:44,3,2,2:38,F,Lightweight,M,Submission,D'Arce Choke From Front Headlock
Diego,Saraiva,Jeremy,Stephens,542.0,817.0,0.0,154.0,109.0,90.0,50.0,2.0,2.0,0.0,1.0,9:51,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Diego,Saraiva,Dustin,Hazelett,2609.0,817.0,0.0,147.0,83.0,105.0,44.0,1.0,1.0,1.0,0.0,4:14,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Diego,Saraiva,Jorge,Gurgel,2693.0,817.0,0.0,301.0,120.0,230.0,67.0,0.0,0.0,0.0,0.0,5:14,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Leonard,Garcia,Cole,Miller,1692.0,2876.0,0.0,90.0,59.0,48.0,21.0,2.0,1.0,10.0,2.0,11:18,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Leonard,Garcia,Roger,Huerta,2484.0,2876.0,0.0,300.0,152.0,206.0,85.0,7.0,6.0,0.0,1.0,10:08,3,3,5:00,F,Lightweight,M,Decision,Unanimous
KJ,Noons,Donald,Cerrone,3499.0,1451.0,0.0,213.0,130.0,152.0,78.0,7.0,4.0,0.0,0.0,5:48,3,3,5:00,F,Lightweight,M,Decision,Unanimous
KJ,Noons,Joshua,Burkman,3621.0,1451.0,0.0,114.0,62.0,108.0,57.0,10.0,3.0,0.0,0.0,3:03,3,3,5:00,F,Lightweight,M,Decision,Unanimous
KJ,Noons,George,Sotiropoulos,595.0,1451.0,0.0,199.0,50.0,199.0,50.0,7.0,1.0,0.0,0.0,0:26,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Paul,Kelly,Donald,Cerrone,3499.0,2257.0,0.0,101.0,62.0,74.0,37.0,4.0,3.0,1.0,0.0,3:31,3,2,3:48,F,Lightweight,M,Submission,Rear Naked Choke
Paul,Kelly,Dennis,Siver,649.0,2257.0,2.0,171.0,44.0,165.0,38.0,2.0,0.0,0.0,0.0,0:26,3,2,2:53,F,Lightweight,M,KO/TKO,Punches to Head In Clinch
Richie,Smullen,Luis,Pena,1273.0,618.0,1.0,23.0,8.0,23.0,8.0,1.0,1.0,1.0,1.0,1:01,3,1,3:32,F,Lightweight,M,Submission,Guillotine Choke On Ground
Dakota,Bush,Austin,Hubbard,2487.0,3608.0,0.0,181.0,126.0,115.0,67.0,1.0,1.0,0.0,2.0,6:42,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Max,Rohskopf,Austin,Hubbard,2487.0,967.0,0.0,102.0,59.0,101.0,58.0,0.0,0.0,0.0,0.0,0:00,3,2,5:00,F,Lightweight,M,TKO - Doctor's Stoppage,
Michael,McBride,Scott,Holtzman,2522.0,1792.0,1.0,198.0,109.0,190.0,104.0,4.0,2.0,0.0,2.0,6:41,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Michael,McBride,Nik,Lentz,2052.0,1792.0,0.0,97.0,80.0,50.0,38.0,6.0,5.0,1.0,0.0,7:18,3,2,4:17,F,Lightweight,M,KO/TKO,Punches to Head From Back Control
Cody,Pfister,Scott,Holtzman,2522.0,1221.0,1.0,177.0,120.0,99.0,53.0,3.0,3.0,1.0,1.0,6:21,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Cody,Pfister,Sage,Northcutt,1450.0,1221.0,0.0,21.0,19.0,9.0,8.0,2.0,2.0,1.0,0.0,1:56,3,2,0:41,F,Lightweight,M,Submission,Guillotine Choke On Ground
Cody,Pfister,James,Moontasri,1627.0,1221.0,0.0,104.0,62.0,63.0,32.0,0.0,0.0,1.0,0.0,2:28,3,2,1:49,F,Lightweight,M,Submission,Rear Naked Choke
Cody,Pfister,Yosdenis,Cedeno,3503.0,1221.0,0.0,116.0,66.0,76.0,26.0,0.0,0.0,1.0,2.0,1:12,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Will,Brooks,Nik,Lentz,2052.0,3665.0,0.0,88.0,40.0,82.0,34.0,2.0,0.0,1.0,1.0,0:46,3,2,2:05,F,Lightweight,M,Submission,Guillotine Choke After Drop to Guard
Will,Brooks,Ross,Pearson,1284.0,3665.0,0.0,140.0,76.0,115.0,54.0,2.0,0.0,0.0,0.0,2:07,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Eiji,Mitsuoka,Takanori,Gomi,2795.0,1657.0,0.0,156.0,95.0,107.0,48.0,0.0,0.0,0.0,0.0,0:26,3,2,2:21,F,Lightweight,M,KO/TKO,Punches to Head On Ground
Isaac,Vallie-Flagg,Matt,Wiman,116.0,297.0,0.0,140.0,104.0,101.0,68.0,3.0,0.0,0.0,0.0,5:05,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Isaac,Vallie-Flagg,Takanori,Gomi,2795.0,297.0,0.0,263.0,153.0,240.0,130.0,0.0,0.0,0.0,1.0,3:52,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Isaac,Vallie-Flagg,Yves,Edwards,3119.0,297.0,0.0,125.0,64.0,115.0,58.0,3.0,1.0,0.0,0.0,2:51,3,3,5:00,F,Lightweight,M,Decision,Split
Shane,Nelson,Matt,Wiman,116.0,1498.0,0.0,164.0,82.0,130.0,55.0,5.0,2.0,0.0,0.0,5:38,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Shane,Nelson,Aaron,Riley,1038.0,1498.0,0.0,236.0,154.0,122.0,50.0,5.0,2.0,0.0,0.0,7:48,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Brian,Geraghty,Matt,Wiman,116.0,2852.0,0.0,37.0,25.0,33.0,21.0,2.0,1.0,0.0,0.0,1:44,3,1,2:09,F,Lightweight,M,KO/TKO,Punches to Head From Back Control
Alex,Ricci,Paul,Felder,3023.0,1050.0,1.0,71.0,23.0,71.0,23.0,0.0,0.0,0.0,0.0,0:03,3,1,4:44,F,Lightweight,M,KO/TKO,Elbow to Head At Distance
Alex,Ricci,Jeremy,Kennedy,2252.0,1050.0,0.0,94.0,43.0,71.0,27.0,14.0,5.0,0.0,0.0,11:10,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Danilo,Belluardo,Joel,Alvarez,4005.0,3810.0,0.0,113.0,87.0,41.0,19.0,0.0,0.0,0.0,1.0,0:17,3,2,2:22,F,Lightweight,M,KO/TKO,Punches to Head From Half Guard
Danilo,Belluardo,Mark,Madsen,1925.0,3810.0,0.0,31.0,24.0,29.0,22.0,2.0,1.0,0.0,0.0,0:51,3,1,1:12,F,Lightweight,M,KO/TKO,Punches to Head From Half Guard
Keita,Nakamura,Rob,Emerson,3089.0,1531.0,0.0,220.0,89.0,212.0,81.0,0.0,0.0,0.0,0.0,0:00,3,3,5:00,F,Lightweight,M,Decision,Split
Marcin,Held,Diego,Sanchez,870.0,2599.0,0.0,108.0,69.0,81.0,46.0,1.0,0.0,0.0,0.0,9:15,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Marcin,Held,Joe,Lauzon,2102.0,2599.0,0.0,86.0,44.0,62.0,20.0,2.0,1.0,1.0,0.0,1:37,3,3,5:00,F,Lightweight,M,Decision,Split
Joe,Stevenson,Diego,Sanchez,870.0,539.0,0.0,193.0,91.0,193.0,91.0,4.0,1.0,1.0,0.0,0:46,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Joe,Stevenson,BJ,Penn,1267.0,539.0,2.0,105.0,71.0,69.0,41.0,0.0,0.0,1.0,0.0,6:33,5,2,4:02,T,Lightweight,M,Submission,Rear Naked Choke
Joe,Stevenson,George,Sotiropoulos,595.0,539.0,0.0,116.0,47.0,87.0,20.0,3.0,2.0,3.0,1.0,5:19,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Joe,Stevenson,Kenny,Florian,2969.0,539.0,0.0,44.0,24.0,37.0,17.0,2.0,1.0,1.0,0.0,1:06,3,1,4:03,F,Lightweight,M,Submission,Rear Naked Choke
David,Bielkheden,Mark,Bocek,3746.0,3774.0,0.0,68.0,45.0,43.0,20.0,2.0,1.0,1.0,0.0,4:00,3,1,4:57,F,Lightweight,M,Submission,Rear Naked Choke
John,Alessio,Mark,Bocek,3746.0,4045.0,0.0,153.0,117.0,107.0,74.0,11.0,5.0,0.0,0.0,9:44,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Matt,Grice,Terry,Etim,3056.0,2724.0,0.0,20.0,16.0,9.0,5.0,0.0,0.0,3.0,0.0,0:29,3,1,4:48,F,Lightweight,M,Submission,Guillotine Choke From Bottom Guard
Matt,Grice,Shannon,Gugerty,2703.0,2724.0,0.0,20.0,7.0,10.0,1.0,1.0,1.0,2.0,0.0,1:13,3,1,2:36,F,Lightweight,M,Submission,Guillotine Choke From Mount
Matt,Grice,Matt,Veach,276.0,2724.0,1.0,40.0,22.0,29.0,12.0,3.0,1.0,0.0,0.0,1:24,3,1,4:34,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Reza,Madadi,Joe,Duffy,3154.0,1930.0,0.0,172.0,61.0,161.0,51.0,0.0,0.0,0.0,1.0,4:20,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Reza,Madadi,Yan,Cabral,3593.0,1930.0,0.0,117.0,61.0,85.0,32.0,10.0,1.0,0.0,0.0,3:09,3,3,1:56,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Reza,Madadi,Norman,Parke,1315.0,1930.0,0.0,154.0,56.0,145.0,47.0,6.0,1.0,0.0,0.0,4:27,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Reza,Madadi,Cristiano,Marcello,1870.0,1930.0,0.0,251.0,77.0,241.0,72.0,1.0,0.0,0.0,0.0,0:00,3,3,5:00,F,Lightweight,M,Decision,Split
Ivan,Jorge,Joe,Duffy,3154.0,2327.0,0.0,31.0,10.0,29.0,8.0,0.0,0.0,1.0,0.0,0:00,3,1,3:05,F,Lightweight,M,Submission,Triangle Choke On Ground
Ivan,Jorge,Rodrigo,Damm,3308.0,2327.0,0.0,171.0,69.0,170.0,68.0,1.0,1.0,1.0,0.0,0:11,3,3,5:00,F,Lightweight,M,Decision,Unanimous
John,Gunther,Davi,Ramos,1107.0,2694.0,0.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,1:45,3,1,1:57,F,Lightweight,M,Submission,Rear Naked Choke
Nick,Hein,Davi,Ramos,1107.0,2601.0,0.0,21.0,13.0,12.0,6.0,1.0,1.0,1.0,0.0,2:10,3,1,4:15,F,Lightweight,M,Submission,Rear Naked Choke
Nick,Hein,James,Vick,250.0,2601.0,0.0,143.0,43.0,140.0,40.0,0.0,0.0,0.0,1.0,0:15,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Shamar,Bailey,Evan,Dunham,3145.0,3882.0,0.0,353.0,94.0,351.0,92.0,0.0,0.0,1.0,0.0,0:12,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Shamar,Bailey,Danny,Castillo,3513.0,3882.0,0.0,61.0,45.0,34.0,22.0,3.0,3.0,0.0,0.0,4:36,3,1,4:52,F,Lightweight,M,KO/TKO,Punches to Head On Ground
Per,Eklund,Evan,Dunham,3145.0,3109.0,1.0,28.0,14.0,27.0,13.0,0.0,0.0,1.0,0.0,0:31,3,1,2:13,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Per,Eklund,Sam,Stout,519.0,3109.0,0.0,180.0,83.0,127.0,33.0,0.0,0.0,0.0,0.0,5:32,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Brendan,O'Reilly,Dong,Hyun Ma,1945.0,1422.0,0.0,116.0,98.0,32.0,21.0,4.0,4.0,0.0,1.0,9:55,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Brendan,O'Reilly,Zhang,Lipeng,17.0,1422.0,0.0,179.0,130.0,40.0,19.0,4.0,2.0,1.0,0.0,8:03,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Mickael,Lebout,Stevie,Ray,1096.0,2082.0,0.0,156.0,53.0,150.0,48.0,1.0,1.0,0.0,0.0,0:46,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Kajan,Johnson,Rustam,Khabilov,2244.0,2362.0,0.0,88.0,34.0,70.0,17.0,8.0,3.0,0.0,0.0,4:10,3,3,5:00,F,Lightweight,M,Decision,Split
Kajan,Johnson,Stevie,Ray,1096.0,2362.0,0.0,78.0,37.0,62.0,24.0,4.0,3.0,1.0,0.0,1:40,3,3,5:00,F,Lightweight,M,Decision,Split
Kajan,Johnson,Naoyuki,Kotani,2176.0,2362.0,0.0,95.0,61.0,55.0,21.0,8.0,1.0,0.0,0.0,2:42,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Kajan,Johnson,Zhang,Lipeng,17.0,2362.0,0.0,81.0,51.0,47.0,20.0,2.0,1.0,0.0,0.0,2:31,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Chris,Wade,Rustam,Khabilov,2244.0,219.0,0.0,110.0,79.0,73.0,50.0,9.0,6.0,0.0,1.0,6:37,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Chris,Wade,Frankie,Perez,1249.0,219.0,0.0,99.0,53.0,63.0,22.0,5.0,3.0,0.0,0.0,3:18,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Chris,Wade,Zhang,Lipeng,17.0,219.0,0.0,67.0,47.0,46.0,28.0,7.0,0.0,0.0,0.0,3:46,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Curt,Warburton,Joe,Lauzon,2102.0,193.0,1.0,33.0,12.0,33.0,12.0,0.0,0.0,1.0,0.0,0:27,3,1,1:58,F,Lightweight,M,Submission,Kimura From Guard
Curt,Warburton,Maciej,Jewtuszko,2385.0,193.0,0.0,86.0,45.0,67.0,30.0,0.0,0.0,0.0,0.0,0:00,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Curt,Warburton,Spencer,Fisher,2981.0,193.0,0.0,212.0,170.0,93.0,68.0,6.0,1.0,2.0,0.0,2:06,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Gabe,Ruediger,Joe,Lauzon,2102.0,920.0,0.0,29.0,19.0,28.0,19.0,3.0,2.0,1.0,0.0,1:33,3,1,2:01,F,Lightweight,M,Submission,Armbar From Mount
Gabe,Ruediger,Melvin,Guillard,2700.0,920.0,2.0,45.0,25.0,40.0,20.0,3.0,3.0,0.0,0.0,1:12,3,2,1:01,F,Lightweight,M,KO/TKO,Punch to Body At Distance
Gabe,Ruediger,Paul,Taylor,436.0,920.0,1.0,72.0,47.0,61.0,37.0,1.0,0.0,0.0,0.0,3:18,3,2,1:42,F,Lightweight,M,KO/TKO,Kick to Head In Clinch
Jason,Reinhardt,Joe,Lauzon,2102.0,1078.0,0.0,10.0,8.0,7.0,5.0,2.0,1.0,1.0,0.0,0:56,3,1,1:14,F,Lightweight,M,Submission,Rear Naked Choke
Brandon,Melendez,Joe,Lauzon,2102.0,1734.0,0.0,35.0,27.0,11.0,4.0,4.0,3.0,6.0,1.0,4:35,3,2,2:09,F,Lightweight,M,Submission,Triangle Choke From Bottom Guard
Jens,Pulver,Joe,Lauzon,2102.0,1146.0,1.0,11.0,9.0,11.0,9.0,1.0,1.0,0.0,0.0,0:00,3,1,0:48,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Jens,Pulver,BJ,Penn,1267.0,1146.0,0.0,70.0,60.0,31.0,23.0,3.0,3.0,3.0,0.0,4:56,3,2,3:12,F,Lightweight,M,Submission,Rear Naked Choke
Jason,Novelli,Marco,Polo Reyes,1066.0,1445.0,0.0,183.0,67.0,166.0,50.0,0.0,0.0,0.0,0.0,2:33,3,3,5:00,F,Lightweight,M,Decision,Split
Jason,Novelli,David,Teymur,417.0,1445.0,1.0,61.0,26.0,61.0,26.0,1.0,0.0,0.0,0.0,0:02,3,2,1:25,F,Lightweight,M,KO/TKO,Punches to Head At Distance
Anthony,Christodoulou,Mairbek,Taisumov,466.0,3463.0,0.0,59.0,37.0,59.0,37.0,2.0,2.0,0.0,0.0,1:01,3,2,0:38,F,Lightweight,M,KO/TKO,Punches to Head On Ground
Marcin,Bandel,Mairbek,Taisumov,466.0,3874.0,1.0,10.0,9.0,10.0,9.0,0.0,0.0,0.0,0.0,0:05,3,1,1:01,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Tae,Hyun Bang,Mairbek,Taisumov,466.0,3872.0,0.0,107.0,48.0,87.0,33.0,7.0,5.0,0.0,0.0,3:49,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Tae,Hyun Bang,Nick,Hein,2601.0,3872.0,0.0,106.0,48.0,76.0,20.0,5.0,2.0,0.0,0.0,0:08,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Tae,Hyun Bang,Kajan,Johnson,2362.0,3872.0,0.0,91.0,29.0,91.0,29.0,9.0,4.0,0.0,1.0,1:45,3,3,2:01,F,Lightweight,M,KO/TKO,Punch to Head In Clinch
Thibault,Gouti,Olivier,Aubin-Mercier,3912.0,2764.0,0.0,95.0,74.0,61.0,44.0,8.0,3.0,1.0,0.0,7:34,3,3,2:28,F,Lightweight,M,Submission,Rear Naked Choke
Thibault,Gouti,Chad,Laprise,2114.0,2764.0,2.0,40.0,22.0,35.0,17.0,0.0,0.0,0.0,0.0,0:30,3,1,1:36,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Thibault,Gouti,Sage,Northcutt,1450.0,2764.0,0.0,204.0,125.0,138.0,63.0,9.0,1.0,0.0,0.0,1:53,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Thibault,Gouti,Teemu,Packalen,1352.0,2764.0,1.0,11.0,6.0,11.0,6.0,0.0,0.0,1.0,0.0,0:10,3,1,0:24,F,Lightweight,M,Submission,Rear Naked Choke
Tony,Sims,Olivier,Aubin-Mercier,3912.0,662.0,0.0,95.0,76.0,8.0,3.0,10.0,6.0,0.0,0.0,12:06,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Tony,Sims,Abel,Trujillo,351.0,662.0,0.0,11.0,4.0,11.0,4.0,2.0,0.0,1.0,0.0,0:17,3,1,3:18,F,Lightweight,M,Submission,Guillotine Choke On Ground
David,Michaud,Olivier,Aubin-Mercier,3912.0,1707.0,1.0,127.0,82.0,86.0,49.0,15.0,3.0,1.0,0.0,6:15,3,3,1:35,F,Lightweight,M,Submission,Rear Naked Choke
Jake,Lindsey,Olivier,Aubin-Mercier,3912.0,2009.0,0.0,61.0,44.0,48.0,31.0,5.0,2.0,1.0,0.0,3:05,3,2,3:22,F,Lightweight,M,Submission,Inverted Triangle From Side Control
Jake,Lindsey,Jon,Tuck,347.0,2009.0,0.0,126.0,86.0,83.0,46.0,5.0,3.0,0.0,0.0,6:24,3,3,2:47,F,Lightweight,M,KO/TKO,"Kick to Body From Back Control
      Verbal Submission"
Valmir,Lazaro,James,Vick,250.0,2090.0,1.0,227.0,83.0,221.0,77.0,1.0,0.0,0.0,1.0,0:23,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Valmir,Lazaro,James,Krause,2168.0,2090.0,0.0,221.0,98.0,209.0,87.0,10.0,0.0,0.0,0.0,1:42,3,3,5:00,F,Lightweight,M,Decision,Split
Ivan,Menjivar,Matt,Serra,750.0,1720.0,0.0,108.0,67.0,40.0,14.0,7.0,6.0,0.0,0.0,13:18,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Leonardo,Mafra,Stevie,Ray,1096.0,1923.0,1.0,41.0,19.0,41.0,19.0,0.0,0.0,0.0,0.0,0:02,3,1,2:30,F,Lightweight,M,KO/TKO,Punches to Head At Distance
